"","time","supernatant","inoculant","N","OD","median","sd","se","ci"
"2426",62,"100% TY","126B",5,0.26454,0.2641,0.00265198039208438,0.00118600168633945,0.00329286857679348
"2427",62,"100% TY","135A",5,0.2912,0.2926,0.00729280467310073,0.00326144139913627,0.00905521300852134
"2428",62,"100% TY","135B",5,0.31686,0.3173,0.0041548766528021,0.00185811732675846,0.00515896075676173
"2429",62,"100% TY","137B",5,0.35158,0.3507,0.00181989010657237,0.000813879597975031,0.00225969202601812
"2430",62,"100% TY","144A",5,0.37802,0.3753,0.00616417066603447,0.00275670092683265,0.00765382879479872
"2431",62,"100% TY","145B",5,0.35926,0.356,0.00837633571438013,0.00374601121194265,0.0104005944934142
"2432",62,"100% TY","147A",5,0.331,0.3291,0.00710316830717111,0.00317663343809134,0.00881974836019634
"2433",62,"100% TY","149A",5,0.28092,0.2862,0.0116609176311301,0.00521492090064652,0.0144789416085937
"2434",62,"100% TY","152A",5,0.36158,0.3598,0.00497312778842449,0.00222405035914207,0.0061749537333534
"2435",62,"100% TY","152B",5,0.34844,0.3491,0.0117180629798615,0.0052404770775188,0.0145498969307783
"2436",62,"100% TY","154C",5,0.2911,0.2912,0.00350642267845735,0.00156811989337551,0.00435379880232571
"2437",62,"100% TY","157B",5,0.30732,0.3069,0.00475520767159543,0.00212659352016317,0.00590437016980239
"2438",62,"100% TY","158",5,0.29264,0.2967,0.0129212228523465,0.00577854653005408,0.0160438172285263
"2439",62,"100% TY","159",5,0.30928,0.3125,0.00732987039448858,0.00327801769366793,0.00910123618033609
"2440",62,"100% TY","165A",5,0.30054,0.2979,0.00649330424360356,0.00290389393745708,0.00806250210866626
"2441",62,"100% TY","168A",5,0.29976,0.2983,0.00616019480211461,0.00275492286643383,0.00764889210770768
"2442",62,"100% TY","170C",5,0.31696,0.3181,0.0043379718763496,0.00194,0.00538630350408373
"2443",62,"100% TY","41",5,0.28332,0.286,0.00707862981091679,0.00316565948895329,0.0087892797928273
"2444",62,"100% TY","53",5,0.3218,0.3222,0.00421604079676655,0.00188547076349648,0.00523490607230334
"2445",62,"100% TY","57",5,0.29052,0.2902,0.0109236898527924,0.0048852226151937,0.0135635524177561
"2446",62,"100% TY","67",5,0.33268,0.3323,0.00185121581669992,0.000827888881432763,0.00229858803250167
"2447",62,"100% TY","74",5,0.33432,0.33,0.0148415632599804,0.00663734886833591,0.0184282347769814
"2448",62,"100% TY","77",5,0.31452,0.3128,0.00589465859910477,0.00263617146635039,0.00731918536421063
"2449",62,"122A","126B",5,0.19488,0.1972,0.00811523259062856,0.00362924234517344,0.0100763921448334
"2450",62,"122A","135A",5,0.23106,0.2323,0.00888723804114642,0.0039744936784451,0.0110349635191585
"2451",62,"122A","135B",5,0.25946,0.2601,0.00328831263720467,0.00147057811761225,0.00408297941645552
"2452",62,"122A","137B",5,0.17894,0.1768,0.00487165269698077,0.00217866931864384,0.00604895576559329
"2453",62,"122A","144A",5,0.16648,0.1703,0.0111913806118816,0.0050049375620481,0.013895934395969
"2454",62,"122A","145B",5,0.11874,0.1249,0.0155983332442925,0.00697578669398656,0.0193678888214229
"2455",62,"122A","147A",5,0.2548,0.2552,0.00632969193563163,0.00283072428894091,0.00785935059619449
"2456",62,"122A","149A",5,0.24308,0.2468,0.00960869397993296,0.00429713858282462,0.01193076938464
"2457",62,"122A","152A",5,0.2029,0.203,0.00919918474648705,0.00411400048614484,0.0114222965125382
"2458",62,"122A","152B",5,0.21244,0.2122,0.00816504745852711,0.0036515202313557,0.0101382454728782
"2459",62,"122A","154C",5,0.1463,0.1428,0.00846788049041789,0.00378695128038373,0.0105142623460439
"2460",62,"122A","157B",5,0.2262,0.2271,0.00157003184681077,0.000702139587261683,0.0019494520202183
"2461",62,"122A","158",5,0.20668,0.2072,0.00879044936280279,0.00393120846559935,0.0109147845018254
"2462",62,"122A","159",5,0.2444,0.2429,0.00472281695601258,0.00211210795178655,0.00586415178438712
"2463",62,"122A","165A",5,0.21268,0.2114,0.0106774060520334,0.00477508115114288,0.0132577506890129
"2464",62,"122A","168A",5,0.1568,0.154,0.00862902080192184,0.0038590154184714,0.0107143444694977
"2465",62,"122A","170C",5,0.18114,0.1804,0.00381221720262631,0.00170487536201331,0.00473349285383416
"2466",62,"122A","41",5,0.16418,0.1641,0.00269573737593261,0.00120557040441445,0.00334720004830781
"2467",62,"122A","53",5,0.15504,0.1544,0.00388110808919308,0.00173568430309201,0.00481903218748845
"2468",62,"122A","57",5,0.14066,0.1406,0.00195780489324141,0.000875556965593903,0.00243093585144503
"2469",62,"122A","67",5,0.12492,0.1235,0.00339587985653203,0.00151868364052557,0.00421654176008119
"2470",62,"122A","74",5,0.2024,0.2011,0.00445926002830066,0.00199424171052558,0.00553690263577002
"2471",62,"122A","77",5,0.22158,0.2217,0.00619088038973457,0.00276864587840338,0.0076869932971191
"2472",62,"126B","122A",5,0.2807,0.2774,0.00801529787344176,0.00358455018098506,0.00995230680433183
"2473",62,"126B","135A",5,0.22968,0.2301,0.00669679027594563,0.0029948956576148,0.00831516338916273
"2474",62,"126B","135B",5,0.29426,0.292,0.00707481448520029,0.00316395322342161,0.0087845424402437
"2475",62,"126B","137B",5,0.28926,0.2861,0.00805158369514966,0.00360077769377672,0.00999736160279177
"2476",62,"126B","144A",5,0.2559,0.2566,0.00622655603042325,0.00278460050994753,0.00773129045577509
"2477",62,"126B","145B",5,0.24338,0.243,0.00284903492432086,0.00127412715221048,0.0035375440951544
"2478",62,"126B","147A",5,0.3064,0.3016,0.0155269121205731,0.00694384619645338,0.0192792077833893
"2479",62,"126B","149A",5,0.20022,0.2011,0.00576645471672154,0.00257883694715273,0.00715999921902542
"2480",62,"126B","152A",5,0.30162,0.3012,0.0045647562914136,0.00204142107366413,0.00566789354762239
"2481",62,"126B","152B",5,0.30294,0.3053,0.0168003869003068,0.00751336143147659,0.0208604355700051
"2482",62,"126B","154C",5,0.19584,0.19,0.0126219253681837,0.00564469662603757,0.0156721903176885
"2483",62,"126B","157B",5,0.26916,0.2675,0.00294669306172189,0.00131780119896743,0.0036588026884969
"2484",62,"126B","158",5,0.2667,0.2679,0.0143567057502757,0.00642051399811573,0.0178262046629223
"2485",62,"126B","159",5,0.2708,0.2716,0.00488620507142302,0.00218517733834122,0.00606702492502661
"2486",62,"126B","165A",5,0.2467,0.2471,0.00533713406239715,0.00238683891370993,0.00662692721886555
"2487",62,"126B","168A",5,0.26006,0.262,0.00367668328796485,0.00164426275272537,0.00456520527146339
"2488",62,"126B","170C",5,0.29044,0.2877,0.00972357958778557,0.00434851698858358,0.0120734187078223
"2489",62,"126B","41",5,0.24242,0.2431,0.00388419875907503,0.00173706649268242,0.00482286976101121
"2490",62,"126B","53",5,0.29772,0.296,0.00600224957828313,0.00268428761499211,0.00745277720958789
"2491",62,"126B","57",5,0.2616,0.2655,0.037662979170533,0.0168433963320941,0.0467647653011491
"2492",62,"126B","67",5,0.3025,0.2976,0.011725826196904,0.00524394889372504,0.0145595362378903
"2493",62,"126B","74",5,0.318,0.3181,0.00449277197284704,0.00200922870773836,0.00557851321082307
"2494",62,"126B","77",5,0.29786,0.3011,0.00770246713722297,0.00344464802265775,0.00956387614163737
"2495",62,"135A","122A",5,0.189,0.1874,0.00811818945332024,0.00363056469436918,0.0100800635747852
"2496",62,"135A","126B",5,0.1812,0.1807,0.0050586559479767,0.00226229971489191,0.006281150969902
"2497",62,"135A","135B",5,0.2554,0.2572,0.00411521566871043,0.00184038039546176,0.00510971514068177
"2498",62,"135A","137B",5,0.11036,0.1087,0.00747281740710958,0.00334194554114815,0.00927872833955837
"2499",62,"135A","144A",5,0.16528,0.165,0.00528270763908055,0.00236249867724831,0.00655934788848233
"2500",62,"135A","145B",5,0.09602,0.0977,0.00709908444801159,0.0031748070807531,0.00881467757930423
"2501",62,"135A","147A",5,0.19614,0.196,0.00977077274323786,0.00436962240931639,0.0121320167499091
"2502",62,"135A","149A",5,0.20984,0.209,0.00973385843332437,0.00435311382805458,0.012086181580271
"2503",62,"135A","152A",5,0.12512,0.1285,0.00782317071269699,0.00349862830263519,0.00971374942575794
"2504",62,"135A","152B",5,0.132,0.132,0.0107854068073485,0.00482338055724406,0.0133918513386665
"2505",62,"135A","154C",5,0.0697,0.0696,0.00525023808983936,0.00234797785338789,0.00651903161815163
"2506",62,"135A","157B",5,0.15992,0.1592,0.00181024860171192,0.00080956778592036,0.0022477205165444
"2507",62,"135A","158",5,0.17894,0.1791,0.00571515529097855,0.00255589514651912,0.00709630256895182
"2508",62,"135A","159",5,0.20374,0.2029,0.00775293492814173,0.00346721790489147,0.00962654018069007
"2509",62,"135A","165A",5,0.17538,0.1803,0.010421947994497,0.00466083683473258,0.0129405576159188
"2510",62,"135A","168A",5,0.10784,0.1055,0.0100335935735907,0.00448715945783076,0.0124583519129362
"2511",62,"135A","170C",5,0.18344,0.1856,0.0071786488979473,0.00321038938448282,0.00891346989232629
"2512",62,"135A","41",5,0.20856,0.2101,0.0085765960613754,0.00383557036175847,0.010649250556546
"2513",62,"135A","53",5,0.22938,0.2268,0.00819219140401395,0.00366365937281293,0.0101719491327585
"2514",62,"135A","57",5,0.18652,0.1882,0.00653505929582892,0.00292256736449308,0.00811434785375761
"2515",62,"135A","67",5,0.1783,0.1773,0.0106482392910753,0.00476203737910571,0.013221535371987
"2516",62,"135A","74",5,0.2432,0.2484,0.0156364957711119,0.00699285349481883,0.019415273857055
"2517",62,"135A","77",5,0.22116,0.2224,0.00356552941370562,0.00159455322896415,0.00442718950753485
"2518",62,"135B","122A",5,0.20878,0.2071,0.00520451726868112,0.0023275308805685,0.00646226172055113
"2519",62,"135B","126B",5,0.1702,0.1712,0.00315832233947075,0.00141244468918255,0.00392157514364352
"2520",62,"135B","135A",5,0.21482,0.2127,0.00543617512595023,0.00243113142384364,0.00674990294182322
"2521",62,"135B","137B",5,0.14642,0.1475,0.00554229194467415,0.00247858830788818,0.00688166437523662
"2522",62,"135B","144A",5,0.16948,0.1703,0.00353935022285165,0.00158284553889506,0.00439468374874936
"2523",62,"135B","145B",5,0.1291,0.1287,0.00384252521136817,0.0017184295155752,0.00477112521714617
"2524",62,"135B","147A",5,0.21376,0.2137,0.00496014112702451,0.00221824254760384,0.00615882866343617
"2525",62,"135B","149A",5,0.21932,0.2198,0.00504103164044821,0.00225441788495389,0.0062592675017506
"2526",62,"135B","152A",5,0.14048,0.1394,0.00228188518554286,0.00102049007834471,0.00283333468292309
"2527",62,"135B","152B",5,0.13778,0.138,0.0037218275080933,0.00166445186172505,0.00462125922432388
"2528",62,"135B","154C",5,0.10288,0.1038,0.00250339769113898,0.00111955348242056,0.0031083787862737
"2529",62,"135B","157B",5,0.18732,0.1858,0.00374659845726761,0.00167552976696924,0.00465201642011496
"2530",62,"135B","158",5,0.1959,0.1936,0.00562849891178812,0.00251714123560837,0.00698870446269637
"2531",62,"135B","159",5,0.23358,0.2333,0.00668670322356242,0.00299038459065051,0.00830263865937051
"2532",62,"135B","165A",5,0.18668,0.1819,0.00943408713124911,0.0042190520262258,0.0117139663467894
"2533",62,"135B","168A",5,0.13916,0.1388,0.00577650413312411,0.0025833311827948,0.00717247721757545
"2534",62,"135B","170C",5,0.2204,0.2208,0.00505024751868658,0.00225853935099657,0.00627071052597102
"2535",62,"135B","41",5,0.20506,0.1977,0.0161506346624521,0.00722278339700146,0.0200536616085086
"2536",62,"135B","53",5,0.2106,0.2096,0.00600166643524946,0.00268402682549933,0.00745205314187718
"2537",62,"135B","57",5,0.19622,0.2034,0.0223503243824335,0.00999536892765845,0.0277515931338434
"2538",62,"135B","67",5,0.19882,0.2068,0.0183199890829662,0.00819294818731328,0.0227472708918051
"2539",62,"135B","74",5,0.23934,0.2447,0.0125663439392689,0.00561983985536955,0.0156031768584363
"2540",62,"135B","77",5,0.21958,0.2201,0.00634089898989095,0.00283573623597118,0.00787326599199421
"2541",62,"137B","122A",5,0.24758,0.2438,0.0140982977695891,0.00630495043596696,0.0175053487764552
"2542",62,"137B","126B",5,0.2024,0.2016,0.00616563054358595,0.00275735380392143,0.00765564147219618
"2543",62,"137B","135A",5,0.25276,0.2567,0.00884607257487752,0.00395608392226455,0.0109838498417231
"2544",62,"137B","135B",5,0.255,0.2566,0.00290688837074973,0.0013,0.00360937863675714
"2545",62,"137B","144A",5,0.21214,0.2115,0.00286932047704679,0.00128319912718175,0.00356273193565785
"2546",62,"137B","145B",5,0.19492,0.1935,0.00442854377871552,0.00198050498610834,0.00549876337450032
"2547",62,"137B","147A",5,0.234,0.2416,0.0148420012127745,0.00663754472677962,0.0184287785671987
"2548",62,"137B","149A",5,0.24974,0.2478,0.00867830628636718,0.00388105655717615,0.0107755404811675
"2549",62,"137B","152A",5,0.26596,0.2615,0.00645313877117174,0.0028859313921159,0.00801263008757683
"2550",62,"137B","152B",5,0.2618,0.2598,0.00982369584219706,0.00439329033868693,0.0121977294565601
"2551",62,"137B","154C",5,0.18526,0.1862,0.00472683826674872,0.00211390633661948,0.00586914490115376
"2552",62,"137B","157B",5,0.20942,0.2113,0.0149575064766825,0.00668920025115111,0.0185721972949963
"2553",62,"137B","158",5,0.2342,0.2305,0.00962470778777206,0.00430430017540599,0.011950653153308
"2554",62,"137B","159",5,0.27388,0.2725,0.00335067157447578,0.00149846588216082,0.0041604082638313
"2555",62,"137B","165A",5,0.2194,0.227,0.0167670808431283,0.00749846650989387,0.0208190806378844
"2556",62,"137B","168A",5,0.18052,0.1799,0.00365472297171756,0.0016344418007381,0.00453793793738996
"2557",62,"137B","170C",5,0.26044,0.2564,0.0221847470123055,0.00992132047663011,0.0275460016744383
"2558",62,"137B","41",5,0.2309,0.2313,0.0046984039843334,0.00210119013894507,0.00583383907636391
"2559",62,"137B","53",5,0.26488,0.2659,0.0042552320735772,0.0019029976353112,0.00528356846976275
"2560",62,"137B","57",5,0.24922,0.2505,0.0044729185103241,0.00200034996938036,0.00555386188116865
"2561",62,"137B","67",5,0.2611,0.2547,0.0186026879778165,0.00831937497652317,0.0230982879318728
"2562",62,"137B","74",5,0.26794,0.2688,0.0129090278487576,0.00577309275865199,0.0160286751316121
"2563",62,"137B","77",5,0.26088,0.2642,0.0129333676975488,0.00578397786994383,0.0160588970455779
"2564",62,"144A","122A",5,0.21872,0.2183,0.0048976524989019,0.00219029678354327,0.00608123878359918
"2565",62,"144A","126B",5,0.19394,0.1934,0.00238285542994115,0.00106564534438058,0.00295870580028228
"2566",62,"144A","135A",5,0.19166,0.1909,0.00387078803346296,0.00173106903386318,0.0048062181458289
"2567",62,"144A","135B",5,0.2585,0.2572,0.00349141805001921,0.00156140961954254,0.00433516809538765
"2568",62,"144A","137B",5,0.23224,0.2337,0.00544040439673376,0.00243302281123709,0.00675515427509378
"2569",62,"144A","145B",5,0.24892,0.2485,0.00264140114333284,0.00118127050246758,0.00327973270449064
"2570",62,"144A","147A",5,0.23446,0.228,0.0104251139082506,0.00466225267440537,0.0129444886170481
"2571",62,"144A","149A",5,0.21554,0.2142,0.0046822003374482,0.00209394364776133,0.00581371959138694
"2572",62,"144A","152A",5,0.23872,0.2377,0.00263761255683999,0.00117957619508025,0.00327502855303839
"2573",62,"144A","152B",5,0.236,0.2303,0.0120079140569876,0.00537010241987991,0.0149097945780864
"2574",62,"144A","154C",5,0.21748,0.2153,0.0117352886628323,0.00524818063713512,0.0145712854411676
"2575",62,"144A","157B",5,0.22788,0.2293,0.00720361020600088,0.00322155242080585,0.0089444634498845
"2576",62,"144A","158",5,0.216,0.2178,0.00450721643589478,0.00201568846799301,0.00559644838056283
"2577",62,"144A","159",5,0.22596,0.2299,0.00940361632564834,0.0042054250676953,0.0116761318444787
"2578",62,"144A","165A",5,0.2104,0.2089,0.00547311611424424,0.00244765193603993,0.00679577123704595
"2579",62,"144A","168A",5,0.1494,0.146,0.0111626609730834,0.0049920937491197,0.0138602742544319
"2580",62,"144A","170C",5,0.23862,0.2382,0.00965851955529418,0.00431942125752977,0.0119926360077558
"2581",62,"144A","41",5,0.21026,0.2111,0.00507277044621576,0.00226861191039808,0.00629867643421815
"2582",62,"144A","53",5,0.24166,0.2435,0.00339897043235154,0.00152006578804998,0.00422037921680999
"2583",62,"144A","57",5,0.2301,0.2268,0.0108055541273921,0.00483239071268042,0.0134168675406248
"2584",62,"144A","67",5,0.2264,0.2262,0.00225721066805914,0.00100945529866359,0.0028026972228905
"2585",62,"144A","74",5,0.2487,0.2546,0.00961769203083566,0.00430116263352131,0.0119419419404999
"2586",62,"144A","77",5,0.23592,0.2317,0.0108573477424277,0.00485555352148445,0.0134811778077514
"2587",62,"145B","122A",5,0.20632,0.2067,0.00573602649924145,0.00256522903460881,0.00712221759685088
"2588",62,"145B","126B",5,0.1875,0.1878,0.00403298896601516,0.0018036074961033,0.00500761720425405
"2589",62,"145B","135A",5,0.21322,0.2113,0.00458715598165138,0.00205143851967345,0.00569570643656157
"2590",62,"145B","135B",5,0.25818,0.2539,0.00752243311701738,0.0033641343611693,0.00934033438029621
"2591",62,"145B","137B",5,0.21228,0.215,0.00672584567173526,0.00300788962563456,0.00835124042806828
"2592",62,"145B","144A",5,0.245,0.2455,0.0106336729308363,0.00475552310476986,0.0132034488468933
"2593",62,"145B","147A",5,0.23248,0.2292,0.010773207507516,0.00481792486450339,0.0133767039072612
"2594",62,"145B","149A",5,0.22104,0.2241,0.00545325590817083,0.00243877018187446,0.00677111153416769
"2595",62,"145B","152A",5,0.23492,0.2331,0.0102845515215784,0.00459939126406963,0.0127699573620156
"2596",62,"145B","152B",5,0.23186,0.2369,0.00881918363568874,0.00394405882309075,0.0109504628139825
"2597",62,"145B","154C",5,0.19088,0.1929,0.0138836954734681,0.00620897737151618,0.01723888483143
"2598",62,"145B","157B",5,0.2009,0.1998,0.00546671747943864,0.00244479037956222,0.00678782628257019
"2599",62,"145B","158",5,0.19556,0.1947,0.00467204452033583,0.00208940182827526,0.00580110947890617
"2600",62,"145B","159",5,0.22872,0.2291,0.00365472297171756,0.0016344418007381,0.00453793793738996
"2601",62,"145B","165A",5,0.1923,0.1891,0.00866314030822542,0.0038742741255621,0.0107567094321114
"2602",62,"145B","168A",5,0.18744,0.1865,0.012532278324391,0.00560460524925708,0.0155608788108657
"2603",62,"145B","170C",5,0.24066,0.2397,0.0104308676532684,0.00466482582740235,0.0129516328350915
"2604",62,"145B","41",5,0.21714,0.2185,0.00775970360258689,0.00347024494812686,0.00963494460006419
"2605",62,"145B","53",5,0.2408,0.2408,0.00591227536571158,0.0026440499238857,0.00734105946907106
"2606",62,"145B","57",5,0.19536,0.1976,0.00597143198906259,0.00267050557011215,0.00741451211854131
"2607",62,"145B","67",5,0.2564,0.2562,0.0144554487996741,0.00646467323226781,0.0179488103524332
"2608",62,"145B","74",5,0.24564,0.2436,0.00855762817607776,0.00382708766557548,0.0106256988162499
"2609",62,"145B","77",5,0.22436,0.223,0.00618328391714306,0.00276524863258261,0.00767756103058888
"2610",62,"147A","122A",5,0.2181,0.2197,0.00373028149071889,0.00166823259769134,0.00463175623019152
"2611",62,"147A","126B",5,0.18274,0.1853,0.00669835800775085,0.00299559676859219,0.00831710998530412
"2612",62,"147A","135A",5,0.2293,0.2284,0.00452493093869951,0.00202361063448481,0.00561844384094155
"2613",62,"147A","135B",5,0.2468,0.248,0.00615832769508087,0.00275408787078409,0.00764657378812309
"2614",62,"147A","137B",5,0.21918,0.2182,0.00373188960179692,0.00166895176682851,0.00463375296382222
"2615",62,"147A","144A",5,0.19162,0.1908,0.00267338736437502,0.00119557517538631,0.00331944884359731
"2616",62,"147A","145B",5,0.17152,0.17,0.00460836196495023,0.00206092212371064,0.00572203714257026
"2617",62,"147A","149A",5,0.22474,0.2227,0.00334409928082287,0.00149552666308562,0.00415224768341685
"2618",62,"147A","152A",5,0.2349,0.2352,0.00682019061317204,0.00305008196611173,0.00846838514526298
"2619",62,"147A","152B",5,0.24032,0.2341,0.012483469069133,0.00558277708671947,0.0155002741158327
"2620",62,"147A","154C",5,0.14706,0.1448,0.00859086724376532,0.0038419526285471,0.0106669705699314
"2621",62,"147A","157B",5,0.21188,0.2136,0.00601971760134975,0.00269209955239401,0.00747446662494951
"2622",62,"147A","158",5,0.20386,0.2013,0.00480967774388264,0.00215095327703788,0.00597200369754098
"2623",62,"147A","159",5,0.2414,0.2384,0.00650192279252837,0.00290774826970974,0.00807320345058296
"2624",62,"147A","165A",5,0.19272,0.1914,0.00641848891874092,0.00287043550702677,0.00796960661327041
"2625",62,"147A","168A",5,0.13698,0.1387,0.00722405703189005,0.0032306965193283,0.00896985153746861
"2626",62,"147A","170C",5,0.22202,0.2177,0.00682693196099097,0.00305309678850835,0.00847675563414911
"2627",62,"147A","41",5,0.21856,0.2215,0.00913580866699823,0.00408565784176796,0.0113436047162896
"2628",62,"147A","53",5,0.23432,0.2311,0.00636490376989315,0.00284647149994515,0.00790307186310774
"2629",62,"147A","57",5,0.19568,0.2077,0.0222951115718222,0.00997067700810732,0.0276830373746678
"2630",62,"147A","67",5,0.23046,0.2314,0.00715457895336965,0.00319962497802477,0.00888358310870547
"2631",62,"147A","74",5,0.2436,0.2416,0.00641287766919032,0.00286792607993999,0.00796263932671849
"2632",62,"147A","77",5,0.23474,0.2363,0.00627917191992702,0.00280813105107294,0.00779662171150539
"2633",62,"149A","122A",5,0.19716,0.1985,0.00562521110714967,0.0025156708846747,0.00698462211404368
"2634",62,"149A","126B",5,0.18334,0.1843,0.00656985540175733,0.00293812865613472,0.00815755292576661
"2635",62,"149A","135A",5,0.226,0.225,0.00525357021462547,0.00234946802489414,0.00652316899753607
"2636",62,"149A","135B",5,0.25834,0.2547,0.00704719802474713,0.00315160276684737,0.00875025207554119
"2637",62,"149A","137B",5,0.11666,0.1151,0.012053339786134,0.00539041742353967,0.0149661980705596
"2638",62,"149A","144A",5,0.16118,0.1631,0.00410085356968522,0.00183395746951777,0.00509188223938353
"2639",62,"149A","145B",5,0.11292,0.1159,0.00674551702985027,0.00301668692442554,0.00837566564523547
"2640",62,"149A","147A",5,0.21278,0.2116,0.00776318233716045,0.00347180068552329,0.00963926401954348
"2641",62,"149A","152A",5,0.10202,0.1004,0.0103083461331098,0.00461003253784613,0.0127995022745054
"2642",62,"149A","152B",5,0.12622,0.1275,0.00797916035682954,0.00356838899224846,0.00990743615096993
"2643",62,"149A","154C",5,0.07482,0.0773,0.00786428636304656,0.00351701578045934,0.00976480124855973
"2644",62,"149A","157B",5,0.16564,0.166,0.003370904923014,0.0015075145107096,0.00418553128427431
"2645",62,"149A","158",5,0.1765,0.1781,0.0117008546696385,0.00523278128723148,0.0145285299915045
"2646",62,"149A","159",5,0.2556,0.2582,0.00779005776615295,0.00348381974275363,0.00967263427215976
"2647",62,"149A","165A",5,0.1785,0.1783,0.00590635251233788,0.00264140114333283,0.0073337052752703
"2648",62,"149A","168A",5,0.16156,0.1596,0.00727825528543758,0.00325493471516711,0.0090371475576641
"2649",62,"149A","170C",5,0.21564,0.2188,0.0131547709976267,0.00588299243582719,0.0163338055523681
"2650",62,"149A","41",5,0.22736,0.2277,0.00311014469116792,0.00139089898986231,0.00386175469222777
"2651",62,"149A","53",5,0.2294,0.2283,0.00430464865000618,0.0019250974001333,0.0053449272536291
"2652",62,"149A","57",5,0.22988,0.2255,0.00850541004302556,0.00380373500654291,0.0105608614403856
"2653",62,"149A","67",5,0.22476,0.2232,0.0108550909715212,0.00485454426285311,0.0134783756565645
"2654",62,"149A","74",5,0.27042,0.2685,0.0160127136988082,0.00716110326695544,0.0198824101133544
"2655",62,"149A","77",5,0.244,0.2443,0.00406017241013236,0.00181576430188502,0.00504136990816156
"2656",62,"152A","122A",5,0.21728,0.2136,0.00890881585846289,0.00398414357171023,0.0110617559180801
"2657",62,"152A","126B",5,0.18392,0.1859,0.0034938517427046,0.00156249799999872,0.00433818992397779
"2658",62,"152A","135A",5,0.22742,0.2275,0.00507365745788972,0.00226900859407804,0.0062997778046797
"2659",62,"152A","135B",5,0.2526,0.2532,0.0028922309727959,0.0012934450123604,0.00359117907341052
"2660",62,"152A","137B",5,0.22982,0.2295,0.00547329882246529,0.00244773364564039,0.00679599809926621
"2661",62,"152A","144A",5,0.2009,0.2002,0.00221697992773954,0.000991463564635636,0.00275274416101457
"2662",62,"152A","145B",5,0.17248,0.1742,0.00999734964878192,0.004470950681902,0.0124133491363476
"2663",62,"152A","147A",5,0.21908,0.2203,0.0105084251912454,0.00469951061281917,0.0130479332377869
"2664",62,"152A","149A",5,0.24174,0.239,0.00707340087935074,0.00316332103966701,0.00878278721675267
"2665",62,"152A","152B",5,0.23984,0.2342,0.0154626323761512,0.00691509942083265,0.0191993939389269
"2666",62,"152A","154C",5,0.16254,0.1622,0.00357463284827967,0.00159862440867141,0.00443849291450544
"2667",62,"152A","157B",5,0.17776,0.1797,0.00767450324125281,0.00343214218819675,0.00952915437876171
"2668",62,"152A","158",5,0.20352,0.2048,0.00697832358091828,0.0031208011791846,0.0086647331582426
"2669",62,"152A","159",5,0.25508,0.2565,0.00718066849255694,0.00321129257464965,0.00891597755024405
"2670",62,"152A","165A",5,0.21198,0.2108,0.00509381978479804,0.00227802546078835,0.00632481264012177
"2671",62,"152A","168A",5,0.1542,0.1552,0.00249699819783675,0.00111669154201149,0.00310043276583357
"2672",62,"152A","170C",5,0.22372,0.2176,0.0109843980262917,0.00491237213574054,0.0136389315711868
"2673",62,"152A","41",5,0.22518,0.2253,0.00612266281939484,0.00273813805349548,0.00760228999598333
"2674",62,"152A","53",5,0.30934,0.321,0.036204253893707,0.0161910345561981,0.0449535186416444
"2675",62,"152A","57",5,0.30248,0.3283,0.0479455628812511,0.0214419075643936,0.0595322793032642
"2676",62,"152A","67",5,0.2516,0.2425,0.0251885886861491,0.0112646793119023,0.031275763737154
"2677",62,"152A","74",5,0.31836,0.306,0.0442807294429529,0.0198029442255438,0.0549817875635161
"2678",62,"152A","77",5,0.3208,0.324,0.0474145547274252,0.0212044334986814,0.058872945595906
"2679",62,"152B","122A",5,0.2295,0.2222,0.0250025998648141,0.0111815025823903,0.0310448281136339
"2680",62,"152B","126B",5,0.2076,0.2093,0.00908074886779719,0.00406103435099975,0.0112752389458734
"2681",62,"152B","135A",5,0.25494,0.2542,0.00753644478517557,0.00337040056966528,0.00935773216420301
"2682",62,"152B","135B",5,0.2938,0.2973,0.0113070774296456,0.00505667875190821,0.0140395909692932
"2683",62,"152B","137B",5,0.25464,0.2545,0.00838439025809271,0.00374961331339646,0.0104105955303641
"2684",62,"152B","144A",5,0.21152,0.2109,0.00309628810029041,0.00138470213403461,0.00384454946219733
"2685",62,"152B","145B",5,0.20614,0.2064,0.00939084660720214,0.00419971427599545,0.0116602761448169
"2686",62,"152B","147A",5,0.26132,0.2624,0.00796975532874128,0.00356418293582134,0.00989575826619065
"2687",62,"152B","149A",5,0.25998,0.2617,0.00748244612409606,0.00334625163429172,0.00929068397078937
"2688",62,"152B","152A",5,0.29014,0.2952,0.0116048696675146,0.0051898554893176,0.0144093488699997
"2689",62,"152B","154C",5,0.1798,0.1729,0.0173827500701126,0.0077738021585322,0.0215835349518328
"2690",62,"152B","157B",5,0.19904,0.2031,0.0190466007465899,0.00851789880193466,0.0236494784352016
"2691",62,"152B","158",5,0.23494,0.2384,0.0137790783436339,0.00616219116873211,0.0171089855077193
"2692",62,"152B","159",5,0.2791,0.2774,0.00923336341752019,0.00412928565250698,0.0114647349378665
"2693",62,"152B","165A",5,0.24322,0.2286,0.0297250231286706,0.0132934344696922,0.0369084910646445
"2694",62,"152B","168A",5,0.19388,0.1974,0.0113226322028051,0.00506363505794009,0.0140589047711257
"2695",62,"152B","170C",5,0.27462,0.2729,0.00910477896491727,0.00407178093713304,0.0113050762523407
