"","time","supernatant","inoculant","N","comp_ind","median","sd","se","ci"
"2777",62,"159","145B",5,0.748819108,0.767182962,0.0314814392791368,0.0140789276515364,0.039089369764542
"2778",62,"159","147A",5,1.1532258472,1.169916435,0.0853187330479636,0.0381556973698809,0.105937199198014
"2779",62,"159","149A",5,0.996226052,1.002589555,0.0758866414095121,0.0339375377551639,0.0942257105827902
"2780",62,"159","152A",5,0.6677713382,0.667645825,0.00847491809561434,0.00379009859310735,0.0105230006870499
"2781",62,"159","152B",5,0.5776861072,0.571808511,0.015707660722476,0.00702467942859197,0.0195036368150978
"2782",62,"159","154C",5,0.4044032206,0.408736349,0.0159367882415022,0.00712714837020363,0.0197881362064703
"2783",62,"159","157B",5,0.9816642416,0.962072155,0.038883733314081,0.0173893341818517,0.0482805317718507
"2784",62,"159","158",5,1.0832565052,1.087404751,0.0274483752929185,0.0122752866053783,0.0340816594104026
"2785",62,"159","165A",5,0.9213343072,0.921522556,0.0737682468578826,0.0329901629110421,0.0915953763340407
"2786",62,"159","168A",5,1.2728285282,1.269399707,0.0489638347704848,0.0218972925971744,0.0607966308485087
"2787",62,"159","170C",5,1.1413160452,1.149694979,0.0246987156147487,0.0110456014143027,0.0306675059807066
"2788",62,"159","41",5,1.0589079454,1.053305785,0.0433853939712427,0.0194025380300616,0.0538700817419787
"2789",62,"159","53",4,1.03985817725,1.027877254,0.0560722202308325,0.0280361101154162,0.0892234150513336
"2790",62,"159","57",5,1.1283601772,1.057338468,0.16081754449791,0.0719197922943847,0.199681355282586
"2791",62,"159","67",5,1.0202903524,1.02071251,0.0427582298724985,0.0191220617184938,0.0530913546596021
"2792",62,"159","74",5,0.973910711,0.969602763,0.0183152329854386,0.00819082119583744,0.0227413654167332
"2793",62,"159","77",5,0.9407178056,0.943978659,0.0220601752032945,0.00986561027002435,0.0273913253439982
"2794",62,"165A","122A",5,1.049759429,1.058278146,0.0328669640189965,0.0146985531521032,0.0408097259526465
"2795",62,"165A","126B",5,0.7459486096,0.739583333,0.0268630073701125,0.0120135021119299,0.033354829134951
"2796",62,"165A","135A",5,1.135220819,1.123623624,0.0635859338451082,0.0284364940980933,0.0789523648476371
"2797",62,"165A","135B",5,1.0366894782,1.041478439,0.0392770930508283,0.0175652500040473,0.0487689523953127
"2798",62,"165A","137B",5,1.0084397982,1.010884354,0.0240598544401554,0.0107598940113875,0.0298742550603639
"2799",62,"165A","144A",5,0.8108448844,0.811082187,0.00494798703451725,0.00221280707219363,0.00614373736433908
"2800",62,"165A","145B",5,0.8789157904,0.866363636,0.0402937540243838,0.0180199146134356,0.0500313037245553
"2801",62,"165A","147A",5,1.2054659252,1.217727273,0.0329900509668125,0.0147535993085951,0.0409625585843984
"2802",62,"165A","149A",5,0.996200732,0.98316789,0.0597725410152482,0.0267310929795978,0.0742174122597915
"2803",62,"165A","152A",5,1.010741454,1.008392782,0.0396071309706934,0.0177128474488415,0.0491787485984513
"2804",62,"165A","152B",5,0.8744969046,0.880314398,0.016808925848468,0.00751718016518557,0.0208710380745194
"2805",62,"165A","154C",5,0.629305706,0.623131393,0.0204479574151885,0.00914460455627647,0.0253894925592432
"2806",62,"165A","157B",5,1.0166861084,1.012999519,0.0119899655990603,0.00536207562547658,0.0148875086240548
"2807",62,"165A","158",5,1.0609006636,1.079417293,0.0435832402015385,0.0194910175540683,0.0541157402833173
"2808",62,"165A","159",5,1.0646759778,1.040065413,0.0510934711024312,0.0228496949182915,0.0634409236111533
"2809",62,"165A","168A",5,1.3339869948,1.313323572,0.0454276484752138,0.0203158620097085,0.0564058756347291
"2810",62,"165A","170C",5,1.1802350868,1.18301267,0.0498416411516455,0.022289859545046,0.0618865714293894
"2811",62,"165A","41",5,0.9071115326,0.909090909,0.0284843569807113,0.0127385917008482,0.0353680005749332
"2812",62,"165A","53",5,1.0178111262,1.009349435,0.0176745292839066,0.00790428978982515,0.0219458266970249
"2813",62,"165A","57",5,0.9465776684,0.929219601,0.135210582772938,0.0604680108715304,0.167886112805308
"2814",62,"165A","67",5,1.0883477156,1.08432304,0.07082746567756,0.0316750055858115,0.0879439142158391
"2815",62,"165A","74",5,1.0083908176,1.019448373,0.0279005180335175,0.0124774909860808,0.0346430687734535
"2816",62,"165A","77",5,0.9441204022,0.966313399,0.0453262679930429,0.0202705232797634,0.0562799951398969
"2817",62,"168A","122A",5,0.9030878502,0.902031603,0.0502509347063088,0.022472901187242,0.0623947765009116
"2818",62,"168A","126B",5,0.6995103336,0.69167012,0.0291442846454674,0.0130337203245737,0.0361874089976797
"2819",62,"168A","135A",5,0.9460870642,0.962962963,0.07031867995497,0.031447469693473,0.087312173301299
"2820",62,"168A","135B",5,0.9083598908,0.901291129,0.0266779852125912,0.0119307576876176,0.0331250937830868
"2821",62,"168A","137B",5,0.9816782386,0.991154356,0.0230341450204437,0.0103011828138601,0.0286006686012895
"2822",62,"168A","144A",5,0.7212447726,0.72163444,0.021299571192726,0.00952545781570633,0.0264469107271859
"2823",62,"168A","145B",5,0.7593620464,0.78523166,0.0827676552168348,0.0370148206806215,0.102769617698486
"2824",62,"168A","147A",5,1.115579973,1.093314763,0.0646642694514667,0.0289187404417685,0.0802912953480337
"2825",62,"168A","149A",5,0.9321031676,0.948467348,0.0817148973478435,0.0365440130488391,0.101462446153734
"2826",62,"168A","152A",5,0.9223936912,0.911646586,0.0252401802114529,0.0112877517434308,0.0313398230767362
"2827",62,"168A","152B",5,0.7990403456,0.814576635,0.0267373278151549,0.0119572965062764,0.0331987773562499
"2828",62,"168A","154C",5,0.4931345558,0.490165224,0.0369459901669561,0.0165227491018705,0.0458745058682996
"2829",62,"168A","157B",5,0.9641870682,0.947641509,0.0675137484464885,0.0301930661884338,0.0838293908297901
"2830",62,"168A","158",5,0.9254430966,0.941796517,0.0383825497608027,0.0171651980829846,0.0476582301972532
"2831",62,"168A","159",5,0.8713030412,0.832788226,0.0765122016739641,0.0342172968102314,0.095002446241867
"2832",62,"168A","165A",5,0.88487543,0.894398531,0.070650672556842,0.0315959412986355,0.0877243965627134
"2833",62,"168A","170C",5,1.0174073776,1.028557361,0.0609259653336151,0.0272469200161518,0.0756495777105604
"2834",62,"168A","41",5,0.9391437918,0.921708185,0.0462428692338027,0.0206804398162833,0.0574181059012573
"2835",62,"168A","53",5,0.946407837,0.960185543,0.0307149115957052,0.0137361260501787,0.0381375999363984
"2836",62,"168A","57",5,0.9477703514,0.890029953,0.123699290923226,0.0553200046545714,0.153592956142704
"2837",62,"168A","67",5,0.9530297672,0.951306413,0.0374176195294628,0.0167336681648205,0.0464601110682201
"2838",62,"168A","74",5,0.8436621784,0.83867559,0.0220800266338794,0.00987448809967202,0.0274159741506682
"2839",62,"168A","77",5,0.841038021,0.836509146,0.0204437393575337,0.00914271818354664,0.0253842551489109
"2840",62,"170C","122A",5,0.9575060914,0.953950339,0.0330625349231926,0.0147860151193439,0.0410525593034829
"2841",62,"170C","126B",5,0.7810199978,0.774166667,0.0329979356639787,0.0147571254523642,0.0409723487290064
"2842",62,"170C","135A",5,1.063079776,1.08161157,0.0393672032029965,0.0176055484891895,0.0488808389271327
"2843",62,"170C","135B",5,1.0027644658,1.005407493,0.0262979346298851,0.0117607939000538,0.0326531986570443
"2844",62,"170C","137B",5,0.9755982072,1.001814059,0.0430172294621329,0.0192378898562072,0.0534129451256007
"2845",62,"170C","144A",5,0.7335968628,0.734768333,0.0135289527392228,0.00605033159785684,0.0167984135496932
"2846",62,"170C","145B",5,0.8447241104,0.841698842,0.057569446444853,0.025745839135545,0.0714819090470936
"2847",62,"170C","147A",5,1.0201387654,1.025,0.0359921331225149,0.016096171263433,0.0446901359167839
"2848",62,"170C","149A",5,1.1034242556,1.060458959,0.0779384471466383,0.0348551331761316,0.0967733638978877
"2849",62,"170C","152A",5,1.0341732138,1.026315789,0.0472058077906022,0.0211110790305152,0.0586137520397176
"2850",62,"170C","152B",5,0.9169474024,0.928724928,0.0424360052794124,0.0189779584996612,0.0526912599830312
"2851",62,"170C","154C",5,0.5455726432,0.545213772,0.0176016521628356,0.00787169815048133,0.0218553377994984
"2852",62,"170C","157B",5,0.9764861856,0.97039778,0.0249176056301272,0.0111434920050992,0.0309392938323683
"2853",62,"170C","158",5,0.9110543644,0.898716774,0.0351515946017221,0.015720271009393,0.0436464694964121
"2854",62,"170C","159",5,0.9354230938,0.933662958,0.0279625418598991,0.0125052288844836,0.0347200815257024
"2855",62,"170C","165A",5,0.8802271318,0.880639098,0.0375034428999466,0.0167720495429125,0.0465666748575543
"2856",62,"170C","168A",5,1.0170322624,1.015007899,0.0552695183487726,0.0247172800223055,0.0686261711317333
"2857",62,"170C","41",5,0.9595719874,0.972727273,0.0451432620912333,0.0201886805524174,0.0560527633001612
"2858",62,"170C","53",5,0.9898298254,0.990261005,0.0304879619978067,0.0136346311045052,0.0378558047912811
"2859",62,"170C","57",5,0.9004288376,0.933675653,0.125547586512991,0.0561465875708169,0.155887918234554
"2860",62,"170C","67",5,0.9770482488,0.975762641,0.0395794360569775,0.0177004619069016,0.0491443608211568
"2861",62,"170C","74",5,0.8635048554,0.865384615,0.00440570131636497,0.00197028952639048,0.00547040071136932
"2862",62,"170C","77",5,0.8636117032,0.868902439,0.0293000398120537,0.0131033761526404,0.0363808045805641
"2863",62,"41","122A",5,0.9499952646,0.969272481,0.0778664002187282,0.0348229128104561,0.0966839058213205
"2864",62,"41","126B",5,0.7524263542,0.741400746,0.0287251668841432,0.012846285163594,0.0356670055624356
"2865",62,"41","135A",5,1.0296064192,1.045545546,0.0617259877459927,0.0276047009156717,0.0766429367377658
"2866",62,"41","135B",5,0.9635503482,0.968931234,0.0417448306744917,0.0186688558194764,0.0518330533596285
"2867",62,"41","137B",5,1.0727059864,1.085260771,0.0280590924176519,0.0125484076065637,0.0348399648772706
"2868",62,"41","144A",5,0.796954599,0.790442617,0.0339743549024129,0.0151937934106997,0.0421847333445236
"2869",62,"41","145B",5,0.8963949308,0.886100386,0.0279135314009997,0.0124833107409421,0.0346592270033516
"2870",62,"41","147A",5,1.2634119624,1.294800371,0.0852089963308033,0.0381066216180413,0.105800943067035
"2871",62,"41","149A",5,1.0598192496,1.087819947,0.0962974320585781,0.0430655208283296,0.119569054506609
"2872",62,"41","152A",5,1.0551451662,1.042803189,0.0491698136366788,0.021989409146522,0.0610523873910526
"2873",62,"41","152B",5,0.884871091,0.88717765,0.0282273417167006,0.0126236509805317,0.0350488739746224
"2874",62,"41","154C",5,0.611949065,0.615263572,0.0343392627885864,0.0153569851785016,0.0426378263294459
"2875",62,"41","157B",5,1.0755800566,1.078773585,0.0175017692748639,0.00782702916502259,0.0217313168134673
"2876",62,"41","158",5,1.048142921,1.033834586,0.0338717505659116,0.015147907356459,0.0420573332338304
"2877",62,"41","159",5,0.9758198388,0.958053027,0.0452912173070251,0.0202548481364446,0.0562364739649562
"2878",62,"41","165A",5,0.9411611998,0.963118581,0.0526653238202947,0.0235526488238436,0.065392636541403
"2879",62,"41","168A",5,1.3773963632,1.376777251,0.0150716089167723,0.00674022841363898,0.018713874186963
"2880",62,"41","170C",5,1.1601492174,1.157279029,0.0272409776148299,0.0121825355440619,0.0338241411802089
"2881",62,"41","53",5,1.0358691746,1.027444917,0.0217409534815341,0.00972284997607421,0.0269949592246437
"2882",62,"41","57",5,1.0783471812,1.025173611,0.15379881317225,0.0687809202223883,0.19096644928245
"2883",62,"41","67",5,0.9499013098,0.950514648,0.0705891893080366,0.0315684451538742,0.0876480550261791
"2884",62,"41","74",5,0.9105708658,0.905845292,0.0491120153110216,0.021963560949491,0.0609806212909276
"2885",62,"41","77",5,0.9324085704,0.949338374,0.0338503177091672,0.0151383222915326,0.0420307208272323
"2886",62,"50% TY","122A",5,0.9236833786,0.948785872,0.0674202437437536,0.0301512496141276,0.0837132894067414
"2887",62,"50% TY","126B",5,0.8297822454,0.80397845,0.0477017359599982,0.0213328648502604,0.0592295281933516
"2888",62,"50% TY","135A",5,1.1228002436,1.142142142,0.0774149850731618,0.0346210338201443,0.0961233998868268
"2889",62,"50% TY","135B",5,0.999676469,0.997973247,0.0385915115821357,0.0172586486504252,0.0479176905678015
"2890",62,"50% TY","137B",5,1.1277254084,1.169394073,0.0718875949750816,0.0321491098206509,0.0892602385980126
"2891",62,"50% TY","144A",5,1.0909581198,1.077344035,0.0663931328463894,0.0296919116567402,0.0824379627833215
"2892",62,"50% TY","145B",5,1.0920008638,1.096042471,0.11966268649653,0.0535147802752973,0.148580849751085
"2893",62,"50% TY","147A",5,1.021236176,1.025454545,0.0490084079095765,0.0219172263109703,0.0608519757106057
"2894",62,"50% TY","149A",5,0.9214081142,0.914827891,0.059118032451009,0.0264383878512989,0.0734047325390598
"2895",62,"50% TY","152A",5,1.0575484458,1.055921053,0.06611404116292,0.0295670980615017,0.0820914246877594
"2896",62,"50% TY","152B",5,0.8804305812,0.88210075,0.0797560481065089,0.0356679890365794,0.0990302135728596
"2897",62,"50% TY","154C",5,0.811555369,0.799531981,0.0262100311859863,0.011721482284851,0.0325440521154371
"2898",62,"50% TY","157B",5,0.9382282828,0.88252287,0.103544520873048,0.0463065174739562,0.128567503779322
"2899",62,"50% TY","158",5,0.8399508896,0.833962264,0.0333464623522591,0.0149129913257578,0.0414051017702573
"2900",62,"50% TY","159",5,0.957860119,0.95708502,0.0316718014512238,0.0141640602029626,0.0393257356202423
"2901",62,"50% TY","165A",5,0.8149813544,0.812334802,0.0426893769610967,0.0190912697604251,0.0530058624783429
"2902",62,"50% TY","168A",5,1.8464324658,1.882532418,0.0644557097648355,0.0288254697144338,0.0800323342936671
"2903",62,"50% TY","170C",5,1.0657887718,1.081081081,0.032759379452086,0.0146504398711148,0.0406761420691513
"2904",62,"50% TY","41",5,0.9627491616,0.953250223,0.0368369671689563,0.0164739925349429,0.0457391359367071
"2905",62,"50% TY","53",5,0.9305952674,0.919606235,0.0669901045714021,0.0299588855282949,0.0831792010822154
"2906",62,"50% TY","57",5,1.0095275562,0.959201389,0.203289037465229,0.0909136213705507,0.252416679050071
"2907",62,"50% TY","67",5,0.9809271652,1.004440856,0.0421089862255205,0.0188317111327732,0.0522852121970871
"2908",62,"50% TY","74",5,0.972717666,0.978783593,0.0224965225376212,0.0100607507302954,0.0279331221197438
"2909",62,"50% TY","77",5,0.9675649612,0.981096408,0.0520597833244253,0.023281842881465,0.0646407587082276
"2910",62,"53","122A",5,1.0042883046,1.026185102,0.0361048840514541,0.0161465950117599,0.0448301346860118
"2911",62,"53","126B",5,0.8588055602,0.862711864,0.0213585130297596,0.00955181740657147,0.0265200966842184
"2912",62,"53","135A",5,1.169978905,1.151500715,0.0443903306441205,0.0198519593727891,0.0551178754291657
"2913",62,"53","135B",5,1.1049990718,1.110882957,0.0188156056502932,0.00841459465437693,0.0233626601403684
"2914",62,"53","137B",5,1.0165995312,1.036888889,0.0370458133650121,0.0165673913931874,0.0459984527395113
"2915",62,"53","144A",5,0.828920025,0.826340752,0.0247331929692196,0.011061020155959,0.0307103152705064
"2916",62,"53","145B",5,0.8433597942,0.827702703,0.0493349196515683,0.0220632468010794,0.0612573935856278
"2917",62,"53","147A",5,1.170144092,1.194986072,0.0710676928267595,0.0317824384329417,0.0882421956183912
"2918",62,"53","149A",5,1.2032149448,1.179475789,0.0755889776941556,0.0338044184947695,0.0938561122638604
"2919",62,"53","152A",5,1.010078547,1.015107008,0.0309225183366037,0.0138289706072259,0.0383953777523565
"2920",62,"53","152B",5,0.888847692,0.896391568,0.024398030539773,0.0109111309608096,0.030294156148312
"2921",62,"53","154C",5,0.6035473896,0.591751797,0.0215625369829287,0.00964305969223634,0.0267734258816397
"2922",62,"53","157B",5,0.9809478384,0.99009434,0.0435347712851309,0.0194693415956917,0.0540555581747821
"2923",62,"53","158",5,0.9811319746,0.977077364,0.0485751919728275,0.0217234862542689,0.0603140670784963
"2924",62,"53","159",5,1.0971451342,1.104048583,0.0288191911063428,0.012888334074068,0.0357837520541
"2925",62,"53","165A",5,0.8864386548,0.873152122,0.0283311048188161,0.0126700552505089,0.0351777128828611
"2926",62,"53","168A",5,1.2251740256,1.230769231,0.023111990286229,0.0103359962750646,0.0286973262652457
"2927",62,"53","170C",5,1.0729915606,1.080615098,0.058078029449817,0.0259732843698051,0.0721133982544558
"2928",62,"53","41",5,1.053061829,1.050266904,0.0285089445351483,0.0127495875894726,0.0353985300560816
"2929",62,"53","57",5,1.0373579498,0.997829861,0.230167732502648,0.102934139220582,0.285790986996732
"2930",62,"53","67",5,0.9963460924,0.973073737,0.141432180038351,0.0632503937543483,0.175611246141093
"2931",62,"53","74",5,1.0076045554,1.007700385,0.0447681728777052,0.0200209355566022,0.0555870285276088
"2932",62,"53","77",4,0.98927152275,0.989542448,0.0411949217769278,0.0205974608884639,0.0655503133027176
"2933",62,"57","122A",5,1.0177171246,1.024282561,0.0582863221088673,0.0260664356787752,0.0723720277502886
"2934",62,"57","126B",5,0.7439298254,0.745959387,0.0133659033701579,0.0059774137032733,0.0165959610181954
"2935",62,"57","135A",5,1.0335719406,1.053719008,0.0861780684263307,0.0385400038341808,0.107004204999715
"2936",62,"57","135B",5,1.0020066324,0.993109039,0.0518620635171741,0.0231934198955626,0.064395257141832
"2937",62,"57","137B",5,1.1379654252,1.137900747,0.0233302438965044,0.0104336022568467,0.0289683239156026
"2938",62,"57","144A",5,0.8416474068,0.843129771,0.0195290612998037,0.00873366172062428,0.0242485323346806
"2939",62,"57","145B",5,0.8957106242,0.900774443,0.0304059281815054,0.0135979444665645,0.0377539463549445
"2940",62,"57","147A",5,1.252184971,1.249222568,0.0566825312507244,0.0253491986026752,0.0703806583810842
