time,supernatant ,sup_geno,inoculant ,inoc_geno,OD_raw,OD,comp_ind
62,77,CC,135B,OE,0.3601,0.2651,1.088706366
62,50% TY,50% TY,137B,OA,0.3878,0.2476,1.088830255
62,77,CC,41,CC,0.345,0.2446,1.089047195
62,147A,OC,135A,OE,0.3252,0.2261,1.08911368
62,135B,OE,168A,OE,0.2437,0.1488,1.089311859
62,74,CC,154C,OA,0.3687,0.277,1.089693155
62,41,CC,157B,OC,0.3241,0.232,1.089713481
62,135B,OE,149A,OE,0.3148,0.2222,1.089749877
62,154C,OA,152B,OA,0.428,0.3079,1.089911504
62,170C,OC,168A,OE,0.2413,0.1429,1.090007628
62,168A,OE,147A,OC,0.3507,0.2399,1.090454545
62,145B,OA,147A,OC,0.3436,0.2349,1.090529248
62,165A,OC,158,OC,0.3451,0.2433,1.090542358
62,137B,OA,53,CC,0.3653,0.2659,1.090648072
62,77,CC,53,CC,0.3808,0.2822,1.090838809
62,135B,OE,135A,OE,0.3038,0.2112,1.090909091
62,57,CC,149A,OE,0.3728,0.2536,1.091222031
62,41,CC,157B,OC,0.3323,0.24,1.091405184
62,145B,OA,135A,OE,0.3093,0.2113,1.09142562
62,159,OE,135A,OE,0.3223,0.2291,1.09147213
62,57,CC,122A,OC,0.3346,0.2418,1.091647856
62,159,OE,122A,OC,0.3468,0.2536,1.091691778
62,165A,OC,122A,OC,0.3474,0.2537,1.092122256
62,159,OE,41,CC,0.3378,0.2453,1.092163847
62,147A,OC,149A,OE,0.3229,0.2227,1.09220206
62,67,CC,158,OC,0.3228,0.2288,1.092645654
62,165A,OC,149A,OE,0.3299,0.2228,1.092692496
62,74,CC,53,CC,0.357,0.2605,1.092701342
62,126B,OC,74,CC,0.4102,0.3182,1.09271978
62,159,OE,135B,OE,0.3621,0.2696,1.092825294
62,154C,OA,57,CC,0.363,0.2518,1.092881944
62,170C,OC,135A,OE,0.3161,0.2184,1.093093093
62,152B,OA,53,CC,0.3836,0.2806,1.093104792
62,137B,OA,152A,OA,0.37,0.2722,1.093172691
62,74,CC,157B,OC,0.3374,0.2404,1.093224193
62,168A,OE,147A,OC,0.3497,0.2355,1.093314763
62,144A,OA,168A,OE,0.2316,0.1385,1.09399684
62,165A,OC,135B,OE,0.3754,0.2643,1.094863297
62,152A,OA,149A,OE,0.3528,0.2465,1.095068858
62,152B,OA,53,CC,0.3698,0.2699,1.095373377
62,41,CC,137B,OA,0.3437,0.2477,1.09553295
62,147A,OC,168A,OE,0.2312,0.1387,1.095576619
62,126B,OC,152B,OA,0.4079,0.3059,1.095630372
62,100% TY,100% TY,126B,OC,0.3766,0.2644,1.095731455
62,152A,OA,135A,OE,0.3291,0.23,1.095759886
62,137B,OA,159,OE,0.3775,0.2769,1.09576573
62,152A,OA,135A,OE,0.3251,0.2275,1.095857418
62,50% TY,50% TY,145B,OA,0.3682,0.2271,1.096042471
62,135B,OE,135A,OE,0.3117,0.219,1.096096096
62,53,CC,135B,OE,0.3558,0.2632,1.096209913
62,74,CC,53,CC,0.3733,0.2814,1.09622127
62,67,CC,158,OC,0.3317,0.2392,1.09624198
62,100% TY,100% TY,126B,OC,0.3721,0.2631,1.09625
62,122A,OC,157B,OC,0.3264,0.2277,1.09629273
62,159,OE,158,OC,0.3213,0.2296,1.096466094
62,67,CC,152A,OA,0.3545,0.2613,1.096516995
62,41,CC,137B,OA,0.3454,0.2497,1.096618357
62,170C,OC,135A,OE,0.313,0.2155,1.097250509
62,137B,OA,152A,OA,0.3597,0.2615,1.097356274
62,170C,OC,152A,OA,0.3757,0.2512,1.097902098
62,152B,OA,137B,OA,0.3446,0.2471,1.098222222
62,159,OE,170C,OC,0.3162,0.2231,1.098473658
62,126B,OC,41,CC,0.3478,0.247,1.098754448
62,67,CC,159,OE,0.3605,0.2667,1.098887515
62,137B,OA,67,CC,0.3844,0.2863,1.099040307
62,137B,OA,147A,OC,0.3482,0.2418,1.099090909
62,74,CC,165A,OC,0.3266,0.2339,1.099154135
62,168A,OE,170C,OC,0.3396,0.2216,1.099206349
62,77,CC,149A,OE,0.3563,0.2548,1.099697885
62,126B,OC,74,CC,0.4048,0.3123,1.100035224
62,57,CC,149A,OE,0.3687,0.2549,1.100129478
62,50% TY,50% TY,152A,OA,0.4075,0.2622,1.100293747
62,159,OE,135B,OE,0.3604,0.268,1.100616016
62,137B,OA,122A,OC,0.3412,0.2438,1.100677201
62,41,CC,135A,OE,0.3205,0.2131,1.10072314
62,137B,OA,158,OC,0.334,0.2305,1.100764088
62,100% TY,100% TY,41,CC,0.3988,0.286,1.101270697
62,122A,OC,135A,OE,0.3083,0.2163,1.101323829
62,67,CC,157B,OC,0.3267,0.2345,1.101456083
62,77,CC,67,CC,0.3653,0.2729,1.101735971
62,144A,OA,168A,OE,0.2335,0.1406,1.101880878
62,57,CC,157B,OC,0.327,0.2346,1.101925787
62,137B,OA,57,CC,0.3508,0.2539,1.101996528
62,74,CC,57,CC,0.3714,0.2795,1.102129338
62,165A,OC,170C,OC,0.3594,0.2545,1.102686308
62,74,CC,149A,OE,0.3563,0.2563,1.102839931
62,165A,OC,135A,OE,0.3341,0.229,1.103082852
62,100% TY,100% TY,154C,OA,0.3993,0.2939,1.103228228
62,137B,OA,159,OE,0.3733,0.2725,1.103238866
62,152B,OA,53,CC,0.3651,0.2631,1.103607383
62,53,CC,159,OE,0.3657,0.2727,1.104048583
62,77,CC,165A,OC,0.3241,0.2317,1.104911779
62,145B,OA,149A,OE,0.3265,0.2253,1.104953409
62,157B,OC,158,OC,0.3433,0.2315,1.105539637
62,165A,OC,158,OC,0.3366,0.2315,1.105539637
62,41,CC,158,OC,0.326,0.2315,1.105539637
62,50% TY,50% TY,144A,OA,0.4357,0.2973,1.10561547
62,158,OC,122A,OC,0.3499,0.2571,1.106758502
62,77,CC,57,CC,0.357,0.2587,1.106974754
62,77,CC,170C,OC,0.3579,0.2555,1.107019064
62,145B,OA,135A,OE,0.3188,0.2214,1.108108108
62,77,CC,41,CC,0.3509,0.2492,1.108540925
62,152A,OA,149A,OE,0.3565,0.2512,1.108561342
62,57,CC,152A,OA,0.3567,0.2643,1.109106169
62,137B,OA,159,OE,0.3686,0.2714,1.109566639
62,157B,OC,149A,OE,0.3272,0.2263,1.109857773
62,57,CC,135A,OE,0.3429,0.2218,1.11011011
62,77,CC,53,CC,0.3723,0.2736,1.11038961
62,149A,OE,135A,OE,0.3312,0.2331,1.110528823
62,159,OE,41,CC,0.3418,0.2497,1.110765125
62,53,CC,135B,OE,0.3635,0.2705,1.110882957
62,74,CC,159,OE,0.3655,0.2718,1.111201962
62,53,CC,159,OE,0.3635,0.2698,1.111660486
62,53,CC,135B,OE,0.3671,0.2743,1.111876773
62,74,CC,57,CC,0.3507,0.2562,1.111979167
62,74,CC,152B,OA,0.4116,0.3133,1.112176074
62,74,CC,135B,OE,0.3702,0.2744,1.112282124
62,159,OE,135A,OE,0.3112,0.2185,1.112525458
62,57,CC,137B,OA,0.3424,0.2504,1.112888889
62,126B,OC,165A,OC,0.3444,0.2527,1.113215859
62,126B,OC,77,CC,0.3912,0.2998,1.113256591
62,126B,OC,74,CC,0.4093,0.3181,1.11340567
62,137B,OA,57,CC,0.3433,0.2454,1.113430127
62,74,CC,67,CC,0.3624,0.2688,1.113504557
62,126B,OC,135A,OE,0.3244,0.2312,1.113680154
62,145B,OA,135B,OE,0.367,0.2689,1.113918807
62,137B,OA,159,OE,0.3705,0.2706,1.114956737
62,77,CC,135A,OE,0.3101,0.2159,1.11518595
62,145B,OA,67,CC,0.3746,0.2763,1.115462253
62,57,CC,152A,OA,0.3636,0.2713,1.115542763
62,154C,OA,135B,OE,0.397,0.2889,1.115874855
62,57,CC,159,OE,0.3768,0.2655,1.116015132
62,74,CC,57,CC,0.3528,0.2609,1.116388532
62,50% TY,50% TY,157B,OC,0.3886,0.2377,1.116486613
62,100% TY,100% TY,154C,OA,0.401,0.2952,1.116912599
62,159,OE,158,OC,0.3304,0.2378,1.117481203
62,57,CC,135A,OE,0.335,0.2195,1.117617108
62,145B,OA,170C,OC,0.3556,0.2382,1.117785077
62,74,CC,157B,OC,0.334,0.2417,1.117946346
62,53,CC,147A,OC,0.3509,0.246,1.118181818
62,159,OE,53,CC,0.359,0.2666,1.118288591
62,159,OE,135B,OE,0.3621,0.2701,1.118889809
62,152B,OA,137B,OA,0.3526,0.2548,1.119016249
62,100% TY,100% TY,126B,OC,0.3714,0.2641,1.119067797
62,126B,OC,159,OE,0.3643,0.2716,1.11907705
62,144A,OA,145B,OA,0.3414,0.2462,1.119090909
62,135B,OE,170C,OC,0.3272,0.2273,1.119153127
62,67,CC,57,CC,0.3536,0.2616,1.119383825
62,152B,OA,147A,OC,0.3492,0.252,1.119502443
62,126B,OC,74,CC,0.4098,0.3166,1.119519095
62,149A,OE,135B,OE,0.3655,0.2688,1.119533528
62,152A,OA,147A,OC,0.3521,0.235,1.119580753
62,53,CC,135A,OE,0.3242,0.2325,1.119942197
62,77,CC,135B,OE,0.361,0.2689,1.119950021
62,57,CC,158,OC,0.337,0.2444,1.120073327
62,158,OC,170C,OC,0.3647,0.2404,1.120223672
62,145B,OA,170C,OC,0.3476,0.2259,1.120535714
62,154C,OA,74,CC,0.4208,0.3169,1.120579915
62,159,OE,57,CC,0.3395,0.247,1.120689655
62,41,CC,170C,OC,0.3196,0.2277,1.1211226
62,77,CC,57,CC,0.3783,0.2844,1.121451104
62,74,CC,159,OE,0.3653,0.2722,1.121549238
62,77,CC,152A,OA,0.3681,0.2673,1.121695342
62,154C,OA,158,OC,0.3665,0.2387,1.121710526
62,126B,OC,74,CC,0.4174,0.3248,1.12193437
62,100% TY,100% TY,154C,OA,0.3938,0.2877,1.122074883
62,152B,OA,57,CC,0.3622,0.2623,1.122379119
62,77,CC,122A,OC,0.3408,0.2487,1.122799097
62,152B,OA,159,OE,0.3748,0.2774,1.123076923
62,157B,OC,135A,OE,0.3335,0.2358,1.123392091
62,126B,OC,159,OE,0.3706,0.2775,1.123481781
62,152B,OA,67,CC,0.3821,0.2838,1.123515439
62,165A,OC,135A,OE,0.3264,0.2245,1.123623624
62,57,CC,137B,OA,0.3406,0.2478,1.123809524
62,144A,OA,170C,OC,0.3255,0.2283,1.124076809
62,152B,OA,158,OC,0.356,0.2508,1.12415957
62,74,CC,145B,OA,0.3245,0.2324,1.124878993
62,126B,OC,165A,OC,0.3379,0.245,1.124885216
62,126B,OC,145B,OA,0.3414,0.2475,1.125
62,152B,OA,137B,OA,0.3518,0.2545,1.125608138
62,137B,OA,152A,OA,0.3725,0.2738,1.125822368
62,154C,OA,41,CC,0.3628,0.2531,1.12588968
62,126B,OC,53,CC,0.3917,0.2913,1.126014689
62,137B,OA,149A,OE,0.3621,0.2609,1.126025032
62,152B,OA,159,OE,0.3722,0.2755,1.1263287
62,77,CC,53,CC,0.3752,0.2746,1.12633306
62,137B,OA,149A,OE,0.356,0.2553,1.126654898
62,152B,OA,137B,OA,0.346,0.2485,1.126984127
62,154C,OA,159,OE,0.3865,0.2848,1.127028097
62,57,CC,158,OC,0.3439,0.2515,1.127297176
62,67,CC,41,CC,0.345,0.2532,1.127337489
62,152A,OA,170C,OC,0.3461,0.2403,1.127639606
62,74,CC,165A,OC,0.3386,0.2456,1.127640037
62,53,CC,135B,OE,0.3644,0.2723,1.128003314
62,122A,OC,135A,OE,0.3256,0.2342,1.128131021
62,137B,OA,53,CC,0.3679,0.269,1.128355705
62,158,OC,157B,OC,0.3317,0.2344,1.128550794
62,67,CC,41,CC,0.3456,0.2537,1.128558719
62,67,CC,152A,OA,0.3672,0.2746,1.129111842
62,152B,OA,149A,OE,0.3657,0.2617,1.129477773
62,57,CC,170C,OC,0.3535,0.2607,1.129549393
62,126B,OC,135B,OE,0.3912,0.2925,1.129779838
62,100% TY,100% TY,74,CC,0.4237,0.3196,1.130127298
62,152B,OA,122A,OC,0.3609,0.2626,1.130434783
62,152A,OA,170C,OC,0.3356,0.2296,1.130477597
62,74,CC,41,CC,0.364,0.2699,1.130708002
62,77,CC,152A,OA,0.3629,0.2595,1.131211857
62,157B,OC,147A,OC,0.3521,0.249,1.131818182
62,77,CC,135A,OE,0.3144,0.2223,1.131873727
62,53,CC,159,OE,0.3622,0.2694,1.132408575
62,154C,OA,165A,OC,0.3664,0.2426,1.132586368
62,126B,OC,145B,OA,0.3374,0.2407,1.132705882
62,77,CC,158,OC,0.3454,0.2472,1.132905591
62,122A,OC,147A,OC,0.3601,0.2552,1.133718347
62,152B,OA,149A,OE,0.3668,0.2635,1.133820998
62,149A,OE,135A,OE,0.3151,0.2227,1.133910387
62,145B,OA,147A,OC,0.3574,0.2495,1.134090909
62,67,CC,57,CC,0.3418,0.25,1.13430127
62,165A,OC,135A,OE,0.3448,0.2381,1.13434969
62,100% TY,100% TY,126B,OC,0.3737,0.269,1.135021097
62,74,CC,135B,OE,0.3693,0.274,1.135045568
62,53,CC,149A,OE,0.357,0.2639,1.135542169
62,149A,OE,135A,OE,0.318,0.2199,1.135847107
62,67,CC,57,CC,0.3523,0.2617,1.135850694
62,152B,OA,67,CC,0.3942,0.2959,1.135892514
62,152A,OA,168A,OE,0.2536,0.1552,1.136163982
62,50% TY,50% TY,152A,OA,0.4053,0.2607,1.136442895
62,74,CC,152B,OA,0.4205,0.3173,1.136461318
62,67,CC,53,CC,0.3687,0.2771,1.136587367
62,41,CC,152A,OA,0.3526,0.2601,1.136800699
62,158,OC,135A,OE,0.3281,0.2272,1.137137137
62,154C,OA,165A,OC,0.3791,0.2582,1.137444934
62,158,OC,170C,OC,0.3612,0.2424,1.137494134
62,77,CC,137B,OA,0.3635,0.2587,1.13764292
62,57,CC,137B,OA,0.3517,0.2591,1.137900747
62,126B,OC,165A,OC,0.3307,0.2387,1.138292799
62,126B,OC,135A,OE,0.3138,0.2204,1.138429752
62,152B,OA,158,OC,0.3349,0.2384,1.138490926
62,137B,OA,152A,OA,0.3588,0.2612,1.138622493
62,126B,OC,135A,OE,0.3332,0.239,1.138637446
62,126B,OC,135A,OE,0.32,0.2277,1.13963964
62,126B,OC,77,CC,0.3947,0.3011,1.139666919
62,100% TY,100% TY,74,CC,0.4349,0.33,1.139896373
62,137B,OA,170C,OC,0.3357,0.2316,1.140324963
62,137B,OA,67,CC,0.3711,0.2729,1.140409528
62,57,CC,137B,OA,0.3503,0.2579,1.140645732
62,158,OC,149A,OE,0.3366,0.2326,1.140755272
62,152B,OA,165A,OC,0.3426,0.2444,1.140989729
62,77,CC,53,CC,0.3874,0.2929,1.141020647
62,137B,OA,152A,OA,0.3584,0.2611,1.141171329
62,41,CC,149A,OE,0.3445,0.2327,1.141245709
62,144A,OA,147A,OC,0.3419,0.2429,1.141447368
62,152A,OA,135A,OE,0.3217,0.221,1.141528926
62,50% TY,50% TY,135A,OE,0.3553,0.2282,1.142142142
62,154C,OA,74,CC,0.4373,0.3307,1.142314335
62,126B,OC,67,CC,0.3899,0.2976,1.142418426
62,152A,OA,135A,OE,0.3214,0.2244,1.142566191
62,74,CC,67,CC,0.3672,0.2735,1.142916841
62,77,CC,157B,OC,0.3353,0.2423,1.142924528
62,53,CC,170C,OC,0.3342,0.2322,1.143279173
62,165A,OC,67,CC,0.3668,0.2736,1.143334726
62,157B,OC,135A,OE,0.3193,0.2246,1.143584521
62,159,OE,170C,OC,0.3565,0.264,1.143847487
62,126B,OC,77,CC,0.3958,0.3026,1.144045369
62,74,CC,122A,OC,0.3527,0.2598,1.144493392
62,126B,OC,159,OE,0.3642,0.2723,1.144598571
62,122A,OC,135A,OE,0.3324,0.2403,1.144830872
62,154C,OA,77,CC,0.4211,0.3155,1.145190563
62,100% TY,100% TY,154C,OA,0.3966,0.2912,1.145554681
62,165A,OC,57,CC,0.3108,0.2049,1.145973154
62,57,CC,152A,OA,0.355,0.2622,1.145979021
62,53,CC,135A,OE,0.3174,0.2251,1.146130346
62,100% TY,100% TY,41,CC,0.3879,0.2736,1.14620863
62,165A,OC,159,OE,0.3667,0.2727,1.14627995
62,74,CC,159,OE,0.3826,0.2898,1.146814404
62,152B,OA,158,OC,0.3428,0.2441,1.147086466
62,137B,OA,147A,OC,0.3546,0.2441,1.147086466
62,157B,OC,168A,OE,0.2508,0.1567,1.147144949
62,149A,OE,135A,OE,0.3248,0.2293,1.147647648
62,126B,OC,57,CC,0.3863,0.2911,1.147870662
62,74,CC,158,OC,0.3455,0.2443,1.148026316
62,157B,OC,147A,OC,0.3603,0.2585,1.148378498
62,157B,OC,168A,OE,0.2467,0.1538,1.148618372
62,57,CC,152A,OA,0.3557,0.2635,1.148648649
62,67,CC,157B,OC,0.3312,0.2386,1.148772268
62,152B,OA,159,OE,0.3773,0.2789,1.149155336
62,126B,OC,77,CC,0.394,0.3016,1.149390244
62,159,OE,170C,OC,0.3372,0.245,1.149694979
62,170C,OC,149A,OE,0.3358,0.2345,1.150073565
62,122A,OC,168A,OE,0.2472,0.154,1.150112024
62,53,CC,149A,OE,0.3596,0.2665,1.150194217
62,154C,OA,77,CC,0.417,0.3098,1.1503899
62,137B,OA,147A,OC,0.3526,0.2416,1.151024297
62,74,CC,165A,OC,0.3336,0.2414,1.151168336
62,53,CC,135A,OE,0.334,0.2417,1.151500715
62,152A,OA,77,CC,0.4019,0.3046,1.151606805
62,158,OC,135A,OE,0.3268,0.2262,1.151731161
62,77,CC,137B,OA,0.3652,0.2623,1.151954326
62,74,CC,57,CC,0.3474,0.2539,1.15199637
62,126B,OC,57,CC,0.3667,0.2655,1.15234375
62,41,CC,147A,OC,0.3531,0.2594,1.152376721
62,41,CC,149A,OE,0.3627,0.2595,1.152820968
62,158,OC,147A,OC,0.3706,0.2597,1.153709462
62,159,OE,170C,OC,0.325,0.2327,1.154265873
62,154C,OA,74,CC,0.4339,0.3278,1.154631913
62,67,CC,137B,OA,0.3604,0.2632,1.155906895
62,77,CC,57,CC,0.3527,0.2548,1.156079855
62,77,CC,149A,OE,0.3622,0.262,1.156222418
62,149A,OE,170C,OC,0.3733,0.2331,1.15625
62,77,CC,152A,OA,0.3613,0.2646,1.156468531
62,41,CC,170C,OC,0.3389,0.2465,1.156733928
62,41,CC,170C,OC,0.3602,0.2671,1.157279029
62,67,CC,137B,OA,0.3598,0.2632,1.157431838
62,50% TY,50% TY,145B,OA,0.3845,0.2461,1.158117647
62,154C,OA,158,OC,0.3676,0.2457,1.158962264
62,100% TY,100% TY,149A,OE,0.3748,0.2609,1.159040426
62,74,CC,145B,OA,0.3329,0.2402,1.159266409
62,100% TY,100% TY,74,CC,0.4323,0.3292,1.159563226
62,159,OE,170C,OC,0.3397,0.249,1.160298229
62,152B,OA,149A,OE,0.3623,0.2612,1.160373167
62,144A,OA,145B,OA,0.3426,0.2466,1.160470588
62,152B,OA,135B,OE,0.3758,0.2787,1.160766347
62,74,CC,137B,OA,0.367,0.264,1.160949868
62,157B,OC,135A,OE,0.3284,0.232,1.161161161
62,126B,OC,165A,OC,0.3401,0.2471,1.161184211
62,157B,OC,122A,OC,0.3729,0.2698,1.161429186
62,154C,OA,149A,OE,0.3812,0.27,1.161790017
62,122A,OC,135A,OE,0.3245,0.2322,1.162162162
62,77,CC,135A,OE,0.3246,0.2322,1.162162162
62,147A,OC,135A,OE,0.3206,0.2284,1.16293279
62,158,OC,147A,OC,0.3684,0.2559,1.163181818
62,122A,OC,147A,OC,0.3612,0.256,1.163636364
62,152B,OA,152A,OA,0.3765,0.2773,1.163659253
62,154C,OA,135B,OE,0.3966,0.2871,1.163761654
62,67,CC,152A,OA,0.3603,0.2671,1.164341761
62,126B,OC,152B,OA,0.4267,0.328,1.164359247
62,122A,OC,168A,OE,0.2414,0.1486,1.164576803
62,154C,OA,157B,OC,0.3865,0.2518,1.16466235
62,57,CC,149A,OE,0.352,0.2376,1.165277097
62,100% TY,100% TY,77,CC,0.4186,0.3139,1.165614556
62,168A,OE,147A,OC,0.3535,0.2447,1.165793235
62,74,CC,152A,OA,0.3884,0.2904,1.16626506
62,144A,OA,170C,OC,0.3496,0.2503,1.166356011
62,100% TY,100% TY,57,CC,0.4045,0.2958,1.166403785
62,168A,OE,57,CC,0.3148,0.2086,1.166666667
62,74,CC,41,CC,0.3592,0.2623,1.166814947
62,126B,OC,165A,OC,0.3427,0.25,1.16713352
62,67,CC,135A,OE,0.3252,0.2332,1.167167167
62,100% TY,100% TY,74,CC,0.4381,0.3336,1.167658383
62,165A,OC,147A,OC,0.3654,0.2629,1.167925367
62,137B,OA,170C,OC,0.3537,0.2489,1.167996246
62,67,CC,53,CC,0.3707,0.2785,1.168204698
62,165A,OC,170C,OC,0.3537,0.2507,1.168219944
62,67,CC,152A,OA,0.3606,0.2673,1.168269231
62,67,CC,137B,OA,0.361,0.2642,1.168509509
62,77,CC,157B,OC,0.3349,0.2427,1.168512277
62,67,CC,170C,OC,0.3619,0.2697,1.168544194
62,137B,OA,159,OE,0.3786,0.278,1.168558218
62,154C,OA,74,CC,0.4452,0.3403,1.168612637
62,41,CC,170C,OC,0.3423,0.2508,1.168685927
62,157B,OC,147A,OC,0.3596,0.2518,1.168987929
62,50% TY,50% TY,137B,OA,0.4063,0.2644,1.169394073
62,152A,OA,168A,OE,0.2542,0.1566,1.1695295
62,126B,OC,122A,OC,0.3647,0.2717,1.169608265
62,74,CC,149A,OE,0.365,0.2651,1.169902913
62,159,OE,147A,OC,0.3452,0.252,1.169916435
62,152A,OA,149A,OE,0.345,0.2387,1.170671898
62,154C,OA,157B,OC,0.3874,0.2575,1.170986812
62,74,CC,159,OE,0.3822,0.2893,1.171255061
62,100% TY,100% TY,77,CC,0.4143,0.3098,1.171266541
62,50% TY,50% TY,137B,OA,0.4048,0.2667,1.171277997
62,157B,OC,170C,OC,0.3703,0.2496,1.171281089
62,126B,OC,135A,OE,0.3215,0.2301,1.171588595
62,159,OE,135A,OE,0.3267,0.2341,1.171671672
62,165A,OC,67,CC,0.376,0.2829,1.171913836
62,57,CC,147A,OC,0.3429,0.2494,1.171992481
62,154C,OA,158,OC,0.3759,0.2615,1.172120126
62,152A,OA,135A,OE,0.3345,0.2342,1.172172172
62,74,CC,145B,OA,0.3416,0.2491,1.172235294
62,122A,OC,147A,OC,0.3577,0.2525,1.172237697
62,137B,OA,122A,OC,0.3707,0.2724,1.17262161
62,126B,OC,145B,OA,0.3392,0.243,1.172779923
62,67,CC,135A,OE,0.3346,0.2435,1.172928709
62,165A,OC,147A,OC,0.3587,0.2527,1.173166202
62,122A,OC,147A,OC,0.3524,0.2464,1.17389233
62,152B,OA,135B,OE,0.3835,0.2859,1.17412731
62,57,CC,137B,OA,0.3604,0.2671,1.174582234
62,152B,OA,149A,OE,0.37,0.2664,1.175639894
62,74,CC,152A,OA,0.3741,0.2802,1.175828787
62,50% TY,50% TY,135A,OE,0.3544,0.2277,1.176136364
62,77,CC,157B,OC,0.3492,0.2504,1.176139032
62,100% TY,100% TY,152B,OA,0.4595,0.3538,1.176196809
62,154C,OA,41,CC,0.3718,0.2642,1.176313446
62,77,CC,158,OC,0.3587,0.2626,1.17705065
62,67,CC,149A,OE,0.3654,0.2729,1.177816142
62,100% TY,100% TY,77,CC,0.4295,0.3247,1.178584392
62,100% TY,100% TY,77,CC,0.4162,0.3114,1.178652536
62,137B,OA,158,OC,0.3583,0.2509,1.179041353
62,53,CC,149A,OE,0.3586,0.2655,1.179475789
62,152B,OA,137B,OA,0.3669,0.2683,1.179859279
62,154C,OA,158,OC,0.3743,0.2471,1.180038204
62,145B,OA,170C,OC,0.3466,0.2397,1.180206795
62,74,CC,122A,OC,0.3543,0.2613,1.180750113
62,74,CC,41,CC,0.3627,0.2653,1.181211042
62,152B,OA,147A,OC,0.3532,0.2545,1.181522748
62,144A,OA,170C,OC,0.3371,0.2382,1.181547619
62,77,CC,149A,OE,0.3763,0.2746,1.181583477
62,154C,OA,165A,OC,0.3788,0.2515,1.181860902
62,100% TY,100% TY,152B,OA,0.4384,0.334,1.182300885
62,154C,OA,122A,OC,0.4027,0.2748,1.182953078
62,165A,OC,170C,OC,0.3555,0.2521,1.18301267
62,122A,OC,168A,OE,0.2556,0.1616,1.183016105
62,77,CC,137B,OA,0.363,0.2609,1.183219955
62,144A,OA,147A,OC,0.3511,0.2484,1.183420677
62,126B,OC,135B,OE,0.3897,0.292,1.183623835
62,67,CC,149A,OE,0.3699,0.2751,1.18373494
62,74,CC,158,OC,0.351,0.251,1.183962264
62,67,CC,137B,OA,0.3638,0.2664,1.184
62,152B,OA,135B,OE,0.4038,0.3066,1.18424102
62,154C,OA,144A,OA,0.4512,0.3185,1.184455188
62,152A,OA,168A,OE,0.2527,0.1553,1.184591915
62,100% TY,100% TY,41,CC,0.3975,0.2867,1.184710744
62,126B,OC,145B,OA,0.3366,0.2448,1.184898354
62,147A,OC,135A,OE,0.3299,0.2368,1.185185185
62,152B,OA,152A,OA,0.393,0.2952,1.185542169
62,152A,OA,168A,OE,0.2477,0.1501,1.185624013
62,145B,OA,170C,OC,0.3777,0.2545,1.185927307
62,158,OC,135A,OE,0.3338,0.2296,1.185950413
62,74,CC,135B,OE,0.3817,0.2888,1.186036961
62,159,OE,147A,OC,0.3451,0.2524,1.186090226
62,147A,OC,135A,OE,0.3284,0.2297,1.186466942
62,57,CC,158,OC,0.3408,0.2485,1.186723973
62,74,CC,157B,OC,0.3444,0.2516,1.186792453
62,126B,OC,135B,OE,0.3848,0.2891,1.187268994
62,152B,OA,57,CC,0.3694,0.2737,1.187934028
62,122A,OC,168A,OE,0.2437,0.1504,1.187993681
62,154C,OA,77,CC,0.4202,0.3139,1.188115064
62,126B,OC,158,OC,0.3562,0.2529,1.18843985
62,154C,OA,144A,OA,0.4449,0.3114,1.188549618
62,100% TY,100% TY,168A,OE,0.4157,0.3095,2.265739385
62,126B,OC,53,CC,0.4015,0.3053,1.189326062
62,50% TY,50% TY,137B,OA,0.4062,0.2623,1.189569161
62,126B,OC,158,OC,0.354,0.2522,1.189622642
62,154C,OA,77,CC,0.4215,0.3148,1.190170132
62,154C,OA,165A,OC,0.3725,0.2496,1.190271817
62,50% TY,50% TY,152B,OA,0.402,0.2668,0.944424779
62,126B,OC,53,CC,0.395,0.2934,1.190746753
62,50% TY,50% TY,158,OC,0.3144,0.1768,0.833962264
62,50% TY,50% TY,158,OC,0.3176,0.1752,0.802933089
62,149A,OE,168A,OE,0.2532,0.1596,1.191934279
62,100% TY,100% TY,77,CC,0.4172,0.3128,1.192073171
62,50% TY,50% TY,144A,OA,0.4468,0.3124,1.192366412
62,50% TY,50% TY,145B,OA,0.3566,0.212,0.963636364
62,154C,OA,144A,OA,0.4516,0.322,1.192592593
62,154C,OA,74,CC,0.4423,0.341,1.193559678
62,50% TY,50% TY,157B,OC,0.3254,0.1833,0.88252287
62,50% TY,50% TY,154C,OA,0.3476,0.2067,0.782065834
62,50% TY,50% TY,154C,OA,0.3505,0.2125,0.797672673
62,50% TY,50% TY,154C,OA,0.3285,0.1973,0.837436333
62,154C,OA,77,CC,0.4201,0.3132,1.193597561
62,137B,OA,135A,OE,0.3448,0.2478,1.193641618
62,50% TY,50% TY,165A,OC,0.3086,0.1787,0.839755639
62,157B,OC,168A,OE,0.2494,0.1565,1.193745233
62,50% TY,50% TY,165A,OC,0.2944,0.1578,0.752503577
62,50% TY,50% TY,122A,OC,0.3513,0.217,0.979683973
62,50% TY,50% TY,122A,OC,0.3577,0.2149,0.948785872
62,50% TY,50% TY,149A,OE,0.3214,0.1959,0.870279876
62,67,CC,135A,OE,0.3229,0.2312,1.194214876
62,74,CC,157B,OC,0.3569,0.2543,1.194457492
62,50% TY,50% TY,41,CC,0.3423,0.2141,0.953250223
62,50% TY,50% TY,41,CC,0.3581,0.2289,0.945867769
62,154C,OA,122A,OC,0.4002,0.2712,1.194713656
